Vol.21｜这只被天皇下令剪尾的猫咪，竟然成了招财猫的原型。,2018 一生吸猫，终身戒猫 万千世界 喵星球都有什么原住民呢？ 猞猁酱又为大家带来 猫咪百科系列小文啦 希望大家了解更多的喵星人 做一个百晓铲屎官吧！ 《夏目友人帐》中的猫咪老师 想必大家是非常熟悉了 刚开始猫咪老师是为了得到友人帐 所以用招财猫的形象呆在夏目身边  漫画中的喵老师圆滚滚 有着招财猫特有的短尾巴 脖子上还挂着招财猫的铃铛  猫咪老师的原型就来自 今天要给大家介绍的第21位嘉宾  日本短尾猫 Japanese Bobtail  日本短尾猫是日本土生土长的猫种 也叫日本截尾猫或短尾花猫 这种猫历史悠久 有人认为它是1000多年 前由中国或朝鲜传入日本的 日本人认为花猫是幸运的象征 因此有很多家庭饲养  日本短尾猫的尾巴仅长10厘米左右 与马恩岛猫都是尾巴最短的猫品种 日本短尾猫中以三色猫最为受欢迎  关于日本短尾猫有一个传说 说自从猫从千年前传到日本 就一直在皇宫被饲养 相当养尊处优  有一天皇宫起火 点燃了一只正在睡觉的呆猫的尾巴 呆猫被火撩得四处乱跑 结果引发一场城市大火 天皇大怒，下令把所有猫的尾巴都砍掉 防止此类事件再次发生 从此以后，在日本的猫大多没有尾巴了  传说中的呆猫是因为犯错而剪尾 其实在现实中日本短尾猫是 由于基因突变而产生的品种  日本短尾猫坐着的时候 往往要举起一只前爪 据说这种姿势代表吉祥如意 而且日本短尾猫在日本 可是最受欢迎的宠物 也是，如果没有这种待遇 怎么能够成为现在 家喻户晓的招财猫的原型呢  现在日本短尾猫已跻身于 世界著名观赏猫的行列 不过在英国猫协会尚未得到公认  它们极具亲和力，跟谁都合得来 适应能力强，性格温顺 而且容易饲养，便于打理  日本短尾猫 对环境的适应力非常强 它们属于杂食动物 非常适合家庭饲养 往期名猫百科 点击图片或文字即可阅读 如果你也喜欢本文   素材来源：百度百科 日本短尾猫
主人坐空摔倒在地，监控录下全过程，主人气得拿刀：我要吃狗肉！,网友家养了一只哈士奇，平时它看起来就特别的傻乎乎，整天不是在家里嚎叫，就是把家里拆的到处都是。所以网友每天都要做的一件事情就是：揍狗！这不前几天网友回到家，发现这狗又把家里拆的到处都是的，气得直接又把狗揍了一顿，然后就搬了个板凳坐在桌子前吃东西。后来感觉腿有点麻，就站起来了一小会，可谁知道刚一坐下来，就摔在了地上，正当他回头看的时候，发现着狗竟然叼着板凳跑了。要不是家里有摄像头正巧记录下来，网友打死都不相信这狗会做出这样的事情。气得他拿着刀对着狗说：今晚我要吃狗肉！  二哈：这主人站起来了，刚才揍我那么狠，现在看我怎么收拾你  二哈：悄悄把你的凳子给抽走，哈哈哈！
网友出门喂流浪猫时，不知它是太久没有吃到东西，竟流下了眼泪？,网友出门喂这只流浪猫时 不知它是太久没有吃到东西 还是怎么了，竟流下了眼泪 流浪猫真的很不易，不爱也请别伤害...
两只犯困的小猫咪，别硬撑了！,我一直在等左边那只倒下去  来我怀里睡 喜欢这篇内容么？ 那就快快来评论区和我互动吧 关注卫星号：猫了个咪（卫星号：maolegm）
猫咪滑倒下意识抱住东西保命，一看抱住的玩意它彻底绝望了,狗狗乐园#铲屎官日常#2018/02/04期，第061讲《猫咪滑倒下意识抱住东西保命，一看抱住的玩意它彻底绝望了》 前要：在家到处晃悠的喵星人差点从桌子上摔下来，幸好身手矫健的它及时抓住了一个台灯，本以为自己这波成功地苟住了，但是事实证明，喵星人还是太天真了......  虽然喵星人不怎么出去溜达，但是这并不意味它是一个标准的宅男，平时在家里，它到处爬来爬去的，还总是喜欢待在高处，这让铲屎官很是担心，常在河边走，哪有不湿鞋，今天，喵星人终于吃亏了。  不知什么时候，刚刚还在地上转悠的喵星人又爬到了桌子上，还在翻来覆去地找什么东西，似乎没有什么成果，喵星人准备离开。 喵星人：这里也没有，铲屎官把小鱼干放在哪里了？  但是平时很谨慎的喵星人在今天似乎有些大意了，一不小心，它就从桌子上摔下来了，眼看着就要跟地面来一个亲密的拥抱，就在这千钧一发的时刻，喵星人一把抓住桌子上的台灯，稳定住了自己的身体。  正当喵星人松了一口气的时候，桌子上的台灯开始以一种缓慢但是很坚定的速度逐渐向喵星人的方向倒去...... 喵星人：我就知道我应该减肥的！  虽然喵星人也曾试图再抢救一波，但是一切的手段在喵星人本身的体重压力面前，都显得那么苍白无力，喵星人最终还是回归了大地的怀抱...... 喵星人：铲屎官，我感觉我还可以抢救一下......下。
小猫只想在家里活络活络筋骨，还没开始就出了大意外好心疼,狗哥笔记萌宠趣事2018/02/04期，第276讲《小猫只想在家里活络活络筋骨，还没开始就出了大意外好心疼》 前要：今天，喵星人跳上柜台的时候看见对面桌子上有好吃的，它决定直接跳到对面的桌子上，不过桌子跟柜台之间的距离挺远的，于是，喵星人在原地酝酿了好久才决定起跳。  不知道为什么，喵星人在家里总是喜欢跳来跳去的，但不是每一次的跳跃都那么成功，但是只要目标有一定的吸引力，喵星人总是会尝试一番的，比如现在这样。  喵星人刚刚跳到柜台上，当它一转身，就立刻发现对面的桌子上有一盘食物，也许是觉得一上一下有些麻烦，喵星人决定直接从原地跳到对面桌子上，虽然距离有点远，但是对于喵星人来说，只要有食物的召唤，一切都算不了什么。  不过喵星人也不傻，它知道这是一段难以翻越的距离，于是它开始做准备工作了，喵星人蹲在原地到处张望，左右两边都看看，看样子，它是在找一个合适的跳跃角度。  找准方向之后，喵星人又在原地活动活动身体，似乎在为这次行动做热身，感觉一切都已经准备好了的喵星人开始准备起跳了，它用力地下蹲，积蓄着力量，别的先不说，光是这个姿势，就觉得喵星人已经成功了一半。  铲屎官也是这么认为的，他站在一旁，准备见证喵星人超越自我的时刻，但是无论姿势再怎么正确，没有实力还是无法成功的，最终，在万有引力的作用下，喵星人还是没能成功地挑战物理规则，它刚一起跳，结果下一秒就落在地上了。 铲屎官：把我的感动还给我......
图文教程，这才是抱起一只猫的正确步骤,0. 首先，你要有一只猫。 1. 趁猫在走路的时候从后方或者侧面紧身，注意不要从前方告诉靠近，这样会被猫认为是有攻击性。一只手向猫的头部进发，一是为抱起来做铺垫，二是头是猫咪为数不多的愿意让人摸的部位。 与此同时，另一只手从后方渐渐靠近猫咪的屁屁，为下一步做铺垫。  如果对方是一条正常的成年猫咪，正确的方法是一手先溜到猫的腋下，然后抓住胳膊根部向上抬起。 刚才在第2步我们事先埋伏在猫后面的另一只手就有用了。当你一只手从猫的腋下向上提起时，另一只手拖住猫咪的大腿+屁屁，不出意外的话你就可以轻松地把猫咪抱起来了。  其实相对于上面一种抱法，还有一种更加普遍的简单的方法，即两手抱住猫咪的腋窝。  但其实这一抱法有明显的缺点。上面说到如果猫咪的后腿悬空，它会感到不安全。所以很多被猫咪抓到的事件中，受害人都是用了这种抱法，而被猫咪蹬起的后腿伤到，像这样：  如果对方是一条小猫，直接抓腋窝会比较困难也容易伤到小猫的胸腔和肚子。这时候我们要做的是模仿猫妈妈，即夹住小猫的脖子。因为小猫的体重很轻，所以这一步并不需要担心会捏疼它。 延续第2步的铺垫，手从屁股后面平直托起整只小猫。注意不要扯到或者压到尾巴。  如果对方是一条大啊啊肥猫，无论是抓腋窝还是捏脖子都不合适。因为腋窝部位的油脂积累，会比较滑软，也容易感到疼痛。而脖子那点皮显然是承受不了太大的体重。这时候我们要首先像抱普通猫一样扶住腋窝托起全身。  然后把整个猫横过来，像抱机关枪一样抱住。  但我自己并没有这样抱过猫。不知道会不会出现一下情况：
喵星人被套住头剪指甲 至今仍不知道凶手是谁,给不喜欢剪指甲的猫剪指甲是一件非常痛苦的事情 从铲屎官的装备就看得出平时没少被挠 这次新买的的头套立了大功 喵星人剪完指甲都不知道是谁干的 还冲着铲屎官卖萌
橘猫抱着刚来的小奶猫不撒手，这不是你媳妇，快放开它,猫咪是个喜欢独居的动物，但是也不完全是好吧。你试试给你家主人增添几个新朋友看它会不会不接受，答案是完全能接受的好吧，它还多了个玩伴。所以说猫咪喜欢独居一般都是假的吧，就算有那也是少数的。毕竟大部分的猫咪都奴隶给影响到了，哪里可能会喜欢独居呢！ 有个新伙伴它高兴还来不及，但是也有可能会吃醋死，这得看你家猫是什么性格了！主人前几天带了只可爱的小奶猫，颜色雪白，那肉垫看着简直是太萌了！  就算是个大老爷们看见那肉垫都会煽动自己的少女心呀，这就是猫咪可爱之处就是颜值高就是萌。这橘猫也是一眼就相中了自己的媳妇，当天抱着它来到家里，橘猫就抱着它不想撒手了。橘猫你难道是一见钟情了吗？你给我放开它，它是我的你知道吗？ 橘猫：不听不听，你是大傻居，它是我的媳妇你滚开。  中途我还试着把这个大肥喵给它推下去，但是都没有成功，它就死死的抱着这小奶猫不放。本来还是担心它们两个相处的关系不太好，看来这下完全不用担心了直接把小白给我占为己有了。
深海鱼油对猫咪健康有什么帮助？解锁猫咪皮肤健康秘钥,自愿担任铲屎官的人越来越多，给猫主子任劳任怨，大多数的猫咪也很配合的健康成长，但猫咪成长过程中还是会避免不了出现一些健康问题。铲屎官要注意了，喂养猫咪可要注意科学的方法，一起来看看吧！  如果猫咪从小一直吃猫粮，那么主人可以只给它们喂猫粮。如果你想让猫咪尝试更多口味的猫粮，首先要确定猫咪是否喜欢新口味的猫粮;其次，你还要确定猫咪吃新口味的猫粮是正规品牌，质量有保障。在更换猫粮期间，主人要密切关注猫咪的动态，一旦发现有任何问题，都要及时进行科学地处理。  因为猫咪喜欢运动，它们的好奇心也很重，有些主人会利用喂食跟猫咪玩游戏——每次食盆都放到不同的地方让猫咪自己寻找食物。这样做不仅可以增加猫咪对食物的兴趣，还能让猫咪在寻找粮食的过程中让猫咪做充分的运动，避免肥胖等问题的出现等等，可谓一举多得。但是从健康角度考虑，定时喂食很有必要，让猫咪的肠胃消化更加规律，从而不易导致肠胃疾病。如果是天生肠胃不太好的猫咪，可以在食物里面加入谷登六种菌，增强猫咪肠胃功能。  对于给猫咪自制猫粮的主人来说，除了要让猫咪摄取充足的营养元素外，还要保证猫咪不会吃到不应该吃的食物，如果自己也不能确定食物能否给猫咪食用，就不要先急着给猫咪吃，确认没事后再进行喂食。此外，主人最好也要注意一下烹饪方式，比如要给猫咪吃鱼的时候，清蒸(调味掉慎放)是不仅可以保留鱼的鲜美，也能避免猫咪摄入过多的盐、油等，最大化的保证了猫咪的身体健康。
猫咪毛发的护理经，猫咪毛发剪短有何弊端？,古语云：发宜常梳。而对于毛来说，勤梳毛也是有好处的。想要猫咪拥有一身靓丽的毛发，需要掌握哪些要素呢？除了勤梳毛外，还有哪些需要注意的呢？  1、每天花几分钟为猫咪梳毛 不要觉得给猫咪梳毛很麻烦，如果你每天养成习惯，你的猫咪会觉得很舒服，并且愿意和你每天进行这个游戏。因为每天梳毛可以梳掉大量的死毛，是去除掉毛的根本方法，还可以避免毛发打结，同时还起到按摩作用，促进血液循环，增强皮肤的健康，只有健康的皮肤才是不掉毛的关键。同时梳毛也可以增加和猫咪的互动，增进和猫咪的感情。 2、适度洗澡 有些家长恨不得天天给猫咪洗澡，而有些家长则一年半载也不给猫洗一次，其实这都是不对的!正确的猫洗澡应该夏天5-7天洗一次，冬天7-10天洗一次。如果看到猫咪掉毛就反复给它们洗澡，这样是绝对错误的，过勤的洗澡只会破坏皮肤组织，引发更可怕掉毛。还会使猫的皮肤变的敏感脆弱。  3、选用适当的洗毛液 猫咪皮肤属中性，应使用宠物专用的洗毛液，不适合使用偏碱性的人用洗发香波。选择猫咪专用的洗澡香波是猫咪护毛不可或缺的一部分。 4、适度晒太阳，帮助猫咪对紫外线的吸收 晒太阳能使猫的皮肤、毛发更健康。所有的猫都喜欢晒太阳，但要给它们准备可以遮阳的地方，而且时间不能太久，以免晒伤或脱水。  5、将毛发剪短一点 其实夏天到了，给猫咪换给发型也不错啊!毛剪短一点不但易于梳理，也容易观察猫咪皮肤的状况，对改善掉毛很有帮助，也会让猫感到凉爽舒服。 建议带猫咪去正规的宠物美容院进行修剪，因为猫不会像狗一样乖乖的让你剪，菜鸟的你很可能剪伤猫咪，或者剪的很丑伤害猫的自尊心，那样下次它就再也不会让你剪了。 6、注意增强营养
喵星人对身患老年痴呆的柴犬不离不弃，主动清理毛发做它的拐杖,还记得这只老年痴呆的柴犬Shino吗？在深爱它的喵Kuu的陪伴下，它又幸福地活了一年。  他们的日常是这样的。    现在已经17岁了，平时走路都走不稳，对于相处5年多的喵星人Kuu也开始淡忘。但是Kuu却一直坚持，一直都陪在Shino身边，不离不弃。
网友出国旅游被流浪猫碰瓷，一心软竟然这样做...,爱猫 关注  #领养代替购买 如果你去国外旅游，遇到流浪猫碰瓷会怎么办？ 香港网友和女朋友去日本旅游，某日外出玩耍，突然有一只流浪猫出现在他们身边，露肚皮撒娇求摸摸... 网友惊喜不已，“被猫碰瓷了！”  网友不顾这么多，二话不说就吸起来。这么一吸，网友中毒上瘾了！ 每天回来第一件事就是先去找那只猫咪，给它送上罐头！  在回香港前一天，网友最后一次去吸流浪猫，给它送去离别的罐头... 没想到的是猫咪竟然跳进车里，还喵喵叫，向在说“也带我走好吗？”  网友看猫咪流浪太可怜了，一心软，决定带它回香港！ 因为机票到了，网友要飞回香港，于是将猫送去医生检查与寄养。医生听完他们的故事后，也愿意协助帮忙网友办相关手续...  回到香港后，网友第一时间去办领养手续，申请入境检疫... 三个月后，猫咪终于通过所有关卡，飞来香港和网友相见。  如今，原本瘦弱脏兮兮的流浪猫已被网友养得漂漂亮亮的！  喵：“原本只是想简单碰瓷混点吃的，想不到碰了个跨国瓷...”  所以，路边的野猫不要吸，可是要负责的噢！   爱猫
从荤到素，超体贴的猫的报恩了……,不少铲屎官都知道，喵星人在家里看咱们“好吃懒做”时间太长了，就会觉得咱们已经丧失了捕猎喂饱自己的能力。身为家里的“顶梁柱”，喵星人就会一边感叹怎么铲屎官那么没用，一边又会出门“捕猎”养活没用的铲屎官...  所以，不少人都曾经收到过猫咪的“报恩”，包括但不限于：老鼠，蛇，香肠，别人家的香肠还有拖鞋等等。  请点击输入图片描述 这只叫作Baloo喵就是这样，觉得自己的铲屎官Ben虽然对自己非常好，但总担心“丧失捕猎能力”的他早晚要饿死自己，于是每天清晨都会去园子里给他“打猎”。  请点击输入图片描述 铲屎官Ben说，每天早上起来，喵子都会带着它的战利品跳到自己的胸口来，把自己蹭醒。他觉得，可能这是喵给他带来的早点？  请点击输入图片描述 而由于喵子捕猎技术高超，每次的战利品非但活蹦乱跳的，而且还基本上毫发无伤的就被刁来了。有时候是小老鼠，有时候是小麻雀。  请点击输入图片描述 但对于主人来说，这一大早上的看到胸口叽叽喳喳的，那真的是，登时立马清醒了。虽说被吓得够呛但也不能驳了喵的面子，还得谢谢人家然后转头再把猎物给放出去。  请点击输入图片描述 一来二去喵子也发现铲屎官貌似不太喜欢这种会动的猎物，于是，它终于有了新目标。  请点击输入图片描述 不知道从什么时候开始，喵子每天早上都会叼着一枚树叶蹲在床头等铲屎官醒来，有的时候则是小树枝什么的。  请点击输入图片描述 每次的树叶都很漂亮而且很大。这下子铲屎官可放松不少，开开心心的收下了喵的“恩赐”。  请点击输入图片描述 发现铲屎官终于收下了自己的良苦用心，喵子也感到很是欣慰了~  请点击输入图片描述 哎呀，真的是辛苦喵了，铲屎官要没了你们，这日子可怎么过啊！  请点击输入图片描述 cr:thedodo
澳洲美发沙龙有猫咪服务员，剪头发还能享受抱猫服务？,七年前，一位发型设计师克莉丝无意间在路上捡到一只才八周大的小猫咪，克莉丝将它送到宠物医院检查休养，而后便决定收养它成为家里的一份子，并为它取名为贝蒂。  妈妈克莉丝立刻发现，贝蒂是一只非常亲人的小猫咪！ 喜欢赖在人身上，享受被摸摸的港觉～  几年后，克莉丝决定自己出来创业开一家美发沙龙，而贝蒂也跟着她一起到店里上班；个性超级撒娇的贝蒂立马成为她最称职的小店长！它会主动跳上客人的大腿，任抱任摸，让光顾的客人们除了弄造型之外，还能撸一撸猫咪，根本双重享受！ 「客人，水温还可以吗？」  「不好意思啦，今天人比较多要请你稍等一下下哦～」  人人都爱的贝蒂，整天从这个大腿....  躺到那个大腿......  找到特别舒服的就小睡一下  店里明明就还有其他沙发和椅子，但贝蒂就是喜欢睡在客人大腿上  「快放下你的手机摸摸我！」  「这样就对了～」  「你洗头很舒服后？我躺你大腿上也很舒服说～」  被抓抓头一脸享受的样子   halokitPET 虽然贝蒂的猫生一开始有点不太顺，但现在的它不但拥有爱它的主人，还有每天躺不完的大腿，可以说是世界上最幸福的猫咪了啊～
猫咪眼中的世界是怎样的？,视力 虽然猫的大眼睛给人一种看穿一切的感觉，然而遗憾的是它们的视力比人类要差。猫最多只能看清前方10一20米的静止物体。对于那些距离猫20米以上的东西，猫只能看到一个模糊的形状。然而，它们对于活动的东西非常敏感。即使距离50米以上，即使当时光线昏暗，只要对方一动猫就会作出反应。猫距离眼睛30厘米之内的物体同样也看不清，需要胡须来辅助识别。猫虽然是近视，但却拥有比人类更宽的视野，下图为国外生物学家做的人类和猫咪眼中的世界对比图    瞳孔 各位铲屎官一定知道猫咪的瞳孔是根据光线随之变化的，外界光线越强瞳孔越小甚至咪成一条竖线，光线越暗瞳孔越圆。这其实是猫咪眼睛的一种自我保护。  我们为什么会在漆黑的环境下看到猫的眼睛是亮的？ 这是因为在猫的视网膜后面有一个反光膜（鹿、马、蝙蝠同样也有）。 反光膜这层结构有助于通过将微弱的光反射进眼睛的光收集区域来改善它的夜视，使得猫咪的眼睛可以再二次利用光线，并将信号传回大脑。这使得猫的眼睛比人类的眼睛的敏感度高六倍，而且可以看到人类看不到的光。在你觉得完全漆黑的环境下，在猫看来并不是全黑。路灯，月光等等细微的光亮就够猫看清了。理论上说，反光膜的工作需要一点点光。 正常情况下猫眼球中的反光膜受到视网膜的保护，不用过于关注。不过缺乏牛磺酸会导致反光膜内的反光细胞分解，大多数的合格的猫粮在营养配比的时候都含有足够多的牛磺酸，以防止猫眼部的病变。  瞬膜  猫咪有一层特别的“眼皮”，这就是第三眼睑，又叫瞬膜，瞬膜位于眼睛内眼角。  若是平常能看到瞬膜部份，就是有眼疾的表征，会影响猫的视力及美观，不可以用手去摸，要尽早治疗。  色觉  猫能看见颜色吗？答案是能！猫的眼睛可以辨别颜色，但脑部却无法解读这些信号，对猫咪而言却没有任何的意义。
看你长得清纯可爱，没想到也是污力满满嘛,猫咪污不污？不用问，绝对污。 比如，猫咪们每天花很多时间给自己舔毛，请问，有谁一天到晚闲着没事就自己舔自己？嗯，撸多伤身啊我的喵…… 母猫发情时，主人愁断肠。母猫一旦发情，立马进入麦霸模式，并持续7天左右，其声时而高，时而低，时而有，时而无，而低沉，时而尖锐，静时无声无息，吼时山崩地裂，叫个春都要撩十里八村，你说猫咪污不污？ 真的，猫咪污起来，泰迪都逊色… 玩具熊知道这个秘密！  哈哈哈哈哈！  厉害了!  汪星人你都不放过。  据说这是哥哥和弟弟的日常，还是脱了裤子的。  额…这个是真的很污了。  口味真重！  看你长得清纯可爱，没想到也是污力满满嘛  老司机，带带我。  少儿不宜…辣眼睛！  我们还小，我们什么都不知道，吃瓜，看热闹！
