刘家义当选山东省人大常委会主任，龚正当选省长,1月31日下午，山东省十三届人大一次会议在山东会堂举行第三次全体会议。与会代表经过投票，选举刘家义为山东省第十三届人民代表大会常务委员会主任，龚正为山东省人民政府省长。省十三届人大一次会议应到代表902名，出席今天全体会议的代表877名，符合法定人数。大会执行主席、主席团常务主席刘家义主持会议。大会执行主席王文涛、杨东奇、柏继民、宋远方、孙述涛、刘加顺、王良、王玉君、陈勇、徐景颜、张光峰、孙爱军在主席台前排就坐。龚正、付志方、陈光林和大会主席团成员在主席台就座。会议首先表决通过了由18名代表组成的总监票人、监票人名单。随后，工作人员宣读了山东省出席第十三届全国人民代表大会代表，省十三届人大常委会主任、副主任、秘书长、委员，省长、副省长，省监察委员会主任，省高级人民法院院长，省人民检察院检察长候选人名单。监票人对设置在会场内的7个票箱进行仔细检查，工作人员将选票发给每一位代表。本次会议的选票共分5种，分别是：山东省出席第十三届全国人民代表大会代表选票；省人民代表大会常务委员会主任、副主任选票；省长、副省长选票；省监察委员会主任，省高级人民法院院长，省人民检察院检察长选票；省人民代表大会常务委员会秘书长、委员选票。代表们填写完选票后，依次到指定的票箱郑重地投票。经过监票人和计票工作人员计票，选举结果产生。随后，大会宣布：丁玉华等175人当选为第十三届全国人民代表大会代表。按照法律规定，当选的第十三届全国人民代表大会代表，须报请全国人大常委会代表资格审查委员会审查后确认其代表资格。刘家义当选为山东省第十三届人民代表大会常务委员会主任，于晓明、王随莲、王良、齐涛、王云鹏、王华当选为山东省第十三届人民代表大会常务委员会副主任。龚正当选为山东省人民政府省长，李群、王书坚、孙立成、于国安、任爱荣、孙继业、于杰、孙述涛当选为山东省人民政府副省长。陈辐宽当选为山东省监察委员会主任，张甲天当选为山东省高级人民法院院长，选举陈勇为山东省人民检察院检察长。按照法律规定，选出的省人民检察院检察长须报经最高人民检察院检察长提请全国人大常委会批准。齐涛当选为山东省第十三届人民代表大会常务委员会秘书长，于金明等61人当选为山东省第十三届人民代表大会常务委员会委员。选举结果公布后，会场响起热烈掌声。现场全体起立，奏唱国歌。之后，新当选的省人大常委会主任、副主任、秘书长，省长、副省长，省监察委员会主任，省高级人民法院院长集体进行了宪法宣誓。宪法宣誓仪式由新当选的省十三届人大常委会主任刘家义领誓。会议选举产生的省人民检察院检察长须报经全国人大常委会批准后，再进行宣誓。会议选举的省人大常委会委员宪法宣誓仪式，会后由省人大常委会另行组织。（原题为《省十三届人大一次会议第三次全体会议选举产生新一届省级国家机关领导人》）
61岁孙霖不再担任国家发改委领导,1月31日，澎湃新闻记者从更新后的国家发改委官网“发改委领导”栏目获悉，卸任国家物资储备局党组书记、局长职务后，现年61岁的孙霖已不再担任国家发改委领导。公开简历显示，孙霖出生于1957年6月，上海人，中共党员，大学学历，高级经济师。孙霖曾任国家发改委人事司副司长、司长，人事司司长、国家物资储备局党组书记、局长等职。2014年2月，孙霖跻身国家发改委党组成员，并于2015年1月起不再担任人事司司长，专任委党组成员兼国家物资储备局党组书记、局长。今年1月22日，国家物资储备局工作人员向澎湃新闻记者确认，孙霖已卸任该局局长、党组书记职务。随后，接替孙霖任该局局长、党组书记的费志荣也已于近日出任广西壮族自治区副主席。国家物资储备局是国家发改委管理的司局级机构，主要职责包括：研究提出国家物资储备政策和任务的建议，负责拟订国家战略物资储备的战略和规划，起草有关法律、行政法规草案和部门规章，组织国家战略物资的收储、动用、轮换和日常管理，管理国家物资储备行政和企事业单位国有资产，领导所属物资储备管理机构。
媒体盘点：29位党外人士任省级政府副职,2018年省级地方两会目前已全部落幕，全国 31个省区市完成省级人大、政府、政协三套班子的换届。团结妹梳理发现，有29名民主党派成员和无党派人士担任省级政府副职，除了陕西省和新疆维吾尔自治区之外，其他省区市都有党外人士在省级政府任副职。相较于换届之前，担任省级政府副职的党外人士数量增加2位。先不多说，上表格，看干货！从表格可以看出，有6位民革党员、5位民盟盟员、3位民建会员、1位民进会员、1位农工党党员、2位致公党党员、3位九三学社社员、1位台盟盟员、7位无党派人士任省级政府副职。年龄方面，除了西藏自治区副主席甲热·洛桑丹增是“50后”，其他28位党外人士均为“60后”。其中包括4位“65后”，年龄最小的为出生于1966年2月的贵州省副省长王世杰。在这29位党外人士中，我们可以看到6位“女将”身影，分别为北京市副市长王红、天津市副市长曹小红、江苏省副省长陈星莺、安徽省副省长王翠凤、河南省副省长霍金花、云南省副省长李玛琳。除曹小红外，其余五人均是首次当选副省（市）长。对比省级两会换届前党外人士在省级政府任副职情况，此番调整中，有12位党外人士是连任省级政府副职，17位党外人士是新任省级政府副职。“面孔更新”数量过半，这从一个侧面说明了近年来党外人士队伍建设成效显著。团结妹根据公开简历信息梳理发现，他们中间有18位获得了博士学位，9位取得硕士学位，两者共占总人数的93.1%。其中，吉林省副省长安立佳还是中国科学院院士。任省级政府副职的22位民主党派成员中，100%拥有硕士研究生以上学历，充分体现了民主党派智力密集的优势。（原题为《29位党外人士任省级政府副职》）
媒体关注地方人大换届：24位省级人大主任由党委书记兼任,近日，随着地方人代会陆续落幕，地方人大领导班子迎来调整。据地方人大官方网站以及地方媒体公开资料显示，31位省级人大常委会主任中24位由省（党）委书记兼任。这31位人大“一把手”不简单，多是“55后”、学霸，基层经验丰富。新一届人大常委会领导班子还有何特点？今天，23号小组梳理给你看。据测算，31位省级人大常委会主任，平均年龄为61.6岁，60岁以上者共计27人。其中26位都是“55后”，两位是“60后”。这两位“60后”分别是黑龙江省委书记、省人大常委会主任张庆伟和陕西省委书记、省人大常委会主任胡和平。其中，胡和平是目前全国最年轻的省人大常委会主任，他出生于1962年10月，今年56岁。不过，如果按照小编自己的“年龄计算法”计算，胡和平今年才55岁，毕竟距离2018年10月还有半年的时间，生日还没过，当然是55岁啦。31位省级人大常委会主任中有3位女性，分别是上海市人大常委会主任殷一璀、重庆市人大常委会主任张轩以及广东省人大常委会主任李玉妹。其中，殷一璀与张轩早在2013年的换届中，都分别担任上海、重庆市人大常委会主任；李玉妹则是在2017年1月广东省十二届人大五次会议上被选举为广东省人大常委会主任。这一届省级人大常委会主任可谓“饱读诗书、学识渊博、才华横溢”。31位省级人大常委会主任中，拥有硕士及以上研究生学历者达到了25位，其中，有10位都取得了博士学位，这让小编不得不竖起大拇指了，真学霸啊！天津市人大常委会主任段春华，山西省委书记、省人大常委会主任骆惠宁，山东省委书记、省人大常委会主任刘家义，贵州省委书记、省人大常委会主任孙志刚，四位都是经济学博士。内蒙古自治区党委书记、自治区人大常委会主任李纪恒，黑龙江省委书记、省人大常委会主任张庆伟，广西壮族自治区党委书记、自治区人大常委会主任彭清华，三位都是管理学博士。江苏省委书记、省人大常委会主任娄勤俭与陕西省委书记、省人大常委会主任胡和平，两人都是工学博士。安徽省委书记、省人大常委会主任李锦斌则是法学博士。据公开资料显示，有四位省级人大常委会主任不仅是高学历，还成为了教授、副教授，甚至是博导。上海市人大常委会主任殷一璀是副教授；宁夏回族自治区党委书记、自治区人大常委会主任石泰峰和陕西省委书记、省人大常委会主任胡和平都是教授；河南省委书记、省人大常委会主任谢伏瞻是博士生导师。根据地方人大官方网站以及地方媒体公开资料，31名省级人大常委会主任的“第一履历”比较丰富：有知青经历者11人；有9人最开始从事工人、教师、海军战士、技术员等基层一线岗位；还有的来自高校等。江苏省委书记、省人大常委会主任娄勤俭曾于1973年8月至1978年3月在贵州省桐梓县复兴公社当知青，时间长达近5年。河南省委书记、省人大常委会主任谢伏瞻于1973年3月至1976年12月在湖北省天门县当知青，时间为3年半。此外，山西省人大常委会主任骆惠宁、浙江省人大常委会主任车俊、广东省人大常委会主任李玉妹、广西壮族自治区人大常委会主任彭清华、海南省人大常委会主任刘赐贵、重庆市人大常委会主任张轩、四川省人大常委会主任王东明、贵州省人大常委会主任孙志刚、宁夏回族自治区人大常委会主任石泰峰都有知青经历。还有不少人是工人、教师、解放军出身。比如，湖北省委书记、省人大常委会主任蒋超良就曾在湖南省岳阳地区工艺美术厂当了近4年工人；云南省委书记、省人大常委会主任陈豪曾在江苏省海门县临江公社介云初中当了4年代课教师；甘肃省委书记、省人大常委会主任林铎则于1974年12月至1979年3月，在解放军海军潜艇学校、海军工程学院任学员，在解放军海军潜艇一支队当战士。梳理31位省级人大常委会主任的现职不难发现，除北京、天津、上海、重庆以及广东、西藏、新疆七个省份的省（党）委书记未兼任当地的省级人大常委会主任，其余24个省份的人大常委会主任，仍由省（党）委书记兼任，依然保持了上一届的惯例。据公开资料显示，北京市人大常委会主任是李伟，天津市人大常委会主任是段春华，上海市人大常委会主任是殷一璀，重庆市人大常委会主任是张轩，广东省人大常委会主任是李玉妹，西藏自治区人大常委会主任是洛桑江村，新疆维吾尔自治区人大常委会主任是肖开提·依明。（原题为《地方人大换届：24位省级人大主任由党委书记兼任》）
孙春兰等64人当选吉林省第十三届全国人民代表大会代表,"吉林省第十三届人民代表大会第一次会议主席团公告：吉林省第十三届人民代表大会第一次会议于2018年1月31日选举孙春兰等64人为吉林省第十三届全国人民代表大会代表。当选代表名单如下：孙春兰（女） 张立军 杨志今张伯军 金红光（朝鲜族）刘云志丁照民 于中赤 王子联王立平 王廷双 王 冰(满族)王江滨(女) 王金行 王艳凤(女)王 润 王家骐 车秀兰(女)巴音朝鲁(蒙古族) 朴松烈(朝鲜族) 朱桂艳(女)华金良华树成 刘长龙刘化文刘丽岩(女)刘 非刘 峰 刘益春 齐嵩宇安桂武孙丰月 孙树祯李圣范(朝鲜族) 李秀林 李明伟李彩云(女) 杨小天 杨克勤谷凤杰(女) 初建美(女)张宝艳(女)邵志豪林 武 图 门(蒙古族)金寿浩(朝鲜族) 金振吉(朝鲜族) 金 雄(朝鲜族)郑秋林赵龙虎(朝鲜族) 赵 彪咸顺女(女,朝鲜族) 秦 和(女,满族) 钱万成徐艳茹(女) 徐留平 高桂英(女)郭乃硕陶治国 寇 昉韩福春景俊海 曾范涛(满族)谢忠岩（原题为《孙春兰等64人当选吉林省第十三届全国人民代表大会代表》）"
车军平出任青海省质监局党组书记，朱清任省审计厅党组书记,青海省质量技术监督局官网“领导介绍”栏目近日进行更新，据最新名单显示，车军平已任青海省质量技术监督局党组书记，主持全面工作。车军平，男，汉族，1962年7月生，中共党员，大学学历。公开资料显示，车军平先后任海东地委委员、互助县委书记；海东地委副书记、互助县委书记；海东市委副书记、统战部部长；海东工业园区党工委常务副书记、管委会常务副主任；海东市委常委、海东工业园区党工委常务副书记、管委会常务副主任。青海省审计厅官网“领导简介”栏目近日进行更新，据最新名单显示，朱清已任青海省审计厅党组书记。简历显示，朱清，男，汉族，1964年5月生，山东海阳人，1989年3月入党，1984年7月参加工作，大学学历。公开资料显示，朱清曾任青海省财政厅财政科研所所长，财政厅办公室主任，财政厅社会保障处处长；海北州副州长；省审计厅副厅长。（原标题为《车军平任省质量技术监督局党组书记 朱清任省审计厅党组书记》）
湖南衡阳市委副书记邓群策拟提名为衡阳市长候选人,为了加强对干部选拔工作的监督，提高识别和任用干部的准确程度，现对省委常委会会议研究决定的下列拟提名候选人进行任前公示：欢迎广大干部群众反映和举报拟提名候选人思想作风、道德品质、工作能力、廉政勤政等方面的情况和问题。举报人可以通过信函、电话、网络举报或到受理举报地当面举报。为便于了解情况，请举报人签署或告知本人真实姓名和工作单位。所举报的问题，必须真实、准确，内容尽量具体详细，并尽可能提供有关调查核实线索。严禁借机造谣中伤，串联诬告。举报人将受到严格的保护。受理举报时间：2018年2月1日至2018年2月7日受理举报单位：湖南省委组织部干部监督处、举报中心受理地点：省委大院一办公楼专用举报电话：0731—12380；17773112380（仅限受理短信举报）举报网址：www.hn12380.gov.cn邮政编码：410011中共湖南省委组织部2018年1月31日（原题为《省委管理干部任前公示公告》）
吉林省十三届人大一次会议闭幕，景俊海当选吉林省长,历时6天的吉林省第十三届人民代表大会第一次会议，于1月31日下午闭幕。14时，吉林省十三届人大一次会议举行第四次全体会议。会议由大会执行主席巴音朝鲁主持。应到代表511人，出席今天大会的代表498人，符合法定人数。会议表决通过了总监票人、副总监票人和监票人名单。会议以无记名投票方式，选举孙春兰等64人为吉林省出席第十三届全国人民代表大会代表；巴音朝鲁为省人大常委会主任，景俊海为省长；金振吉、车秀兰、王绍俭、张焕秋、贺东平为省人大常委会副主任，常晓春为省人大常委会秘书长，于广臣等57人为省人大常委会委员；林武、金育辉、侯淅珉、刘金波、李悦、朱天舒、安立佳为副省长；陶治国为省监察委员会主任，寇昉为省高级人民法院院长，杨克勤为省人民检察院检察长（需经全国人大常委会批准任命）。16时，会议举行闭幕式。新当选的省人大常委会组成人员，吉林省人民政府省长、副省长，省监察委员会主任、省高级人民法院院长，进行了宪法宣誓。省长景俊海在发表讲话时说，大会选举我为省长，其他几位同志为副省长。这承载着各位代表和全省人民的高度信任，寄托着党中央的殷切期望，我们深感责任重大、使命光荣。新一届省政府班子一定倍加珍惜党和人民赋予的神圣职责，接过历史的接力棒，不忘初心，牢记使命，树立新风貌，焕发新气象，实现新作为，努力建设新时代人民满意的服务型政府。肩负新的时代使命，我们要始终旗帜鲜明讲政治。高举习近平新时代中国特色社会主义思想伟大旗帜，坚决维护以习近平同志为核心的党中央权威和集中统一领导，切实增强“四个意识”，坚定“四个自信”，认真贯彻省委部署，善于从政治上观察大局、分析问题、谋划部署、推动工作。始终把吉林全面振兴发展牢牢抓在手上。顺应时代潮流和人民期待，紧紧抓住大有可为的历史机遇期，紧紧抓住发展这个第一要务，紧紧抓住人才这个关键要素，践行新的发展理念，紧扣社会主要矛盾变化，推动高质量发展。始终把深化改革开放的文章做深做足做实。以超前意识全面解放思想，以更大力度、更大气魄、更大手笔深化改革开放，下决心以自我革命精神推进“放管服”改革，大张旗鼓地让吉林更加开放。始终以造福人民为最大政绩。践行以人民为中心的发展思想，把民生实事办好、办到位、办下去。始终勤勉敬业、廉洁从政。树立正确的政绩观，昂扬向上、真抓实干，担当作为、狠抓落实，做到信念过硬、政治过硬、责任过硬、能力过硬、作风过硬。厉行法治、依宪施政，驰而不息加强作风建设，大兴调查研究之风，全面从严治政。站在新的历史起点，新一届省政府全体人员一定严格自律，勤政廉政，执政为民，夙夜在公，不辜负党和人民的信任与重托，为决胜全面小康、建设幸福美好吉林而努力奋斗！会议通过了关于吉林省人民政府工作报告的决议；关于吉林省2017年国民经济和社会发展计划执行情况与2018年国民经济和社会发展计划的决议；关于吉林省2017年预算执行情况和2018年预算的决议；关于吉林省人民代表大会常务委员会工作报告的决议；关于吉林省高级人民法院工作报告的决议；关于吉林省人民检察院工作报告的决议。闭幕式上，巴音朝鲁指出，吉林省第十三届人民代表大会第一次会议，经过全体代表和与会同志的共同努力，圆满完成了各项议程。吉林省十二届人大及其常委会在过去五年任期内，紧紧围绕全省工作大局，认真履行宪法和法律赋予的职责，推动立法工作全面加强，监督工作成效显著，代表作用有力彰显，自身建设不断完善，为保障和促进吉林全面振兴发展发挥了重要作用，为新一届省人大及其常委会加强和改进新时代人大工作奠定了坚实基础。巴音朝鲁强调，要按照高质量发展要求，坚持新发展理念，统筹推进“五位一体”总体布局，协调推进“四个全面”战略布局，坚持以供给侧结构性改革为主线，全面实施乡村振兴战略，坚决打好三大攻坚战，加快实施“三个五”战略，全面贯彻新时代党的建设总要求，奋力走出一条质量更高、效益更好、结构更优、优势充分释放的振兴发展新路。进入新时代、踏上新征程，必须增强责任感使命感，认真履职尽责，坚决在思想上政治上行动上同以习近平同志为核心的党中央保持高度一致，坚决用习近平新时代中国特色社会主义思想统领新时代人大工作，不断推动全省人大工作开创新局面。在完成各项议程后，大会在雄壮的国歌声中闭幕。
军科院研究生院亮相：马清涛、刘华亭分任军政主官,新组建的军事科学院研究生院正式亮相。据中国军网2月2日报道，近日，军事科学院研究生院2018年度迎新春联欢会在军事医学博物馆隆重举办。“研究生院成立不到半年，这台联欢会筹备只有20多天。”报道提到，研究生院马清涛院长、刘华亭政委对举办联欢活动高度重视，他们在认真调研、深思熟虑的基础上，决定亲自策划部署，高标准推进落实，院领导和机关带头参演，全部节目自创自演，聚焦强军兴院，突出谋胜打赢，体现精品力作，最终赢得了与会领导和观众的一致好评。上述军方权威报道显示，军事科学院研究生院已于近半年前成立，马清涛、刘华亭分任研究生院的军政主官。公开资料显示，刘华亭曾任军事医学科学院政治部副主任。军事科学院是全军军事科学研究的拳头力量。2017年7月，重新调整组建的军事科学院开启了新的历史征程，我国以军事科学院为龙头、军兵种研究院为骨干、院校和部队科研力量为辅助的军事科研力量“航母编队”正式启航。此后，在军报等权威媒体的报道中，军事科学院下属的军事医学研究院、国防工程研究院、军队政治工作研究院、系统工程研究院、战争研究院、防化研究院、军事法制研究院、国防科技创新研究院等研究院陆续亮相。
刘玉泉、王平江、刘旭光拟提名为成都市副市长候选人,1月31日，四川省委组织部发布干部任前公示，公示了16名干部拟任职情况。其中，省司法厅党委委员，省监狱管理局党委书记、局长，四川和强集团有限责任公司董事长（兼）刘志诚拟任省司法厅党委书记、拟提名为省司法厅厅长人选。根据《党政领导干部选拔任用工作条例》和《四川省党政领导干部任职管理办法》的规定，为进一步减少用人失察失误，把干部选好选准，现将刘志诚等同志拟任职情况公示如下：刘志诚，男，汉族，中共党员，1964年10月生，党校研究生，省司法厅党委委员，省监狱管理局党委书记、局长(正厅级)，四川和强集团有限责任公司董事长(兼)，2011年6月任现职，2010年1月任现级。拟任省司法厅党委书记，拟提名为省司法厅厅长人选。王 瑜，男，汉族，九三学社，1957年7月生，硕士研究生，绵阳市原副市长，十一届省政协常委，2004年4月任副厅。拟任绵阳市政府一级巡视员。艾尚林，男，汉族，民盟，1953年11月生，大学，绵阳市政协原副主席，十一届省政协委员，2004年4月任副厅。拟任绵阳市政协一级巡视员。张长安，男，汉族，民革，1956年10月生，党校大学，内江市人大常委会原副主任，十一届省政协常委，2005年2月任副厅。拟任内江市人大常委会一级巡视员。左永芳，女，汉族，民盟，1954年5月生，党校大学，内江市政协原副主席，十一届省政协委员，2011年4月任副厅。拟任内江市政协一级巡视员。张忆平，男，汉族，中共党员，1958年1月生，在职大学，省国防科工办二级巡视员，2017年10月任现职，2013年4月任现级。拟任省国防科工办一级巡视员。韩春林，男，汉族，中共党员，1962年9月生，在职博士研究生，成都市市长助理、市政府秘书长、党组成员，市政府办公厅党组书记，市委党校(成都行政学院)第一副校(院)长，2017年8月任现职，2001年7月任现级。拟提名为成都市人大常委会副主任候选人。巫 敏，男，汉族，中共党员，1962年11月生，硕士研究生，成都市武侯区委书记，2013年5月任现职，2005年12月任现级。拟提名为成都市人大常委会副主任候选人。刘玉泉，男，汉族，中共党员，1966年6月生，硕士研究生，成都市金牛区委书记，2014年12月任现职，2006年12月任现级。拟提名为成都市副市长候选人。王平江，男，汉族，中共党员，1963年12月生，党校大学，成都市政府副秘书长，市公安局常务副局长、党委副书记，2013年3月任现职，2009年1月任现级。拟提名为成都市副市长候选人。刘旭光，男，汉族，民盟，1965年10月生，在职博士研究生，民盟省委副主委、成都市委主委，成都中医药大学副校长，2017年6月任现职，2013年7月任现级。拟提名为成都市副市长候选人。杨建德，男，汉族，民进，1963年4月生，在职博士研究生，民进省委副主委、成都市委主委，2016年12月任现职，2016年9月任现级。拟提名为成都市政协副主席候选人。徐玖平，男，汉族，九三学社，1962年9月生，在职博士研究生，九三学社省委副主委、成都市委主委、四川大学校长助理、商学院院长，2017年6月任现职，2016年11月任现级。拟提名为成都市政协副主席候选人。曾本富，男，汉族，中共党员，1958年1月生，党校大学，省经济和信息化委经济运行处处长、一级调研员，2017年12月任现职，2004年10月任现级。拟任省经济和信息化委二级巡视员。孙彦普，男，汉族，中共党员，1962年10月生，在职大学，国家知识产权局专利局成都代办处处长、省知识产权局一级调研员，2017年11月任现职，2003年1月任正团。拟任省知识产权局二级巡视员。梁云春，男，汉族，中共党员，1958年4月生，党校大学，省知识产权局宣传教育处处长、一级调研员，2017年11月任现职，2007年6月任现级。拟任省知识产权局二级巡视员。干部群众如对人选有不同意见，或认为人选在德的方面有不良反映，或有跑官要官、拉票贿选等问题以及违反廉洁自律的行为，请于5个工作日内(2月1日至2月7日)通过信函、电话和网络举报等方式向省委组织部干部监督处反映。反映情况要实事求是、客观公正，并提供联系方式，以便调查核实。举报电话：028-12380，028-86602574(传真)，举报网站：http://sc12380.gcdr.gov.cn。中共四川省委组织部2018年1月31日（原题为《四川发布16名干部任前公示 包括司法厅厅长、成都市副市长等人选》）
柳震出任新组建的武警部队装备部副部长,据“人民武警”微信公众号报道，1月30日上午，武警部队高级士官晋升警衔暨宣誓仪式在京举行，为新选取的40名高级士官和晋升警衔的42名高级士官授衔。武警部队政治工作部主任颜晓东出席并讲话。报道提到，武警部队纪委副书记汪象华、副参谋长赵建军、后勤部副部长魏大林、装备部副部长柳震出席仪式，政治工作部副主任魏智威主持仪式并宣读晋升警衔命令。上述官方报道显示，柳震已出任武警部队装备部副部长。公开报道显示，柳震此前曾担任武警部队原司令部装备部副部长、武警装备研究所所长等职务。本轮军改启动之前，武警部队总部机关由司令部、政治部、后勤部组成，装备部是司令部下属的二级部门。军改大幕拉开之后，武警部队总部机关由原三大部改为四部委：参谋部、政治工作部、后勤部、纪委。武警部队原司令部下辖的装备部一度改为参谋部下辖的装备局。而在近期出现的武警部队总部机关体制编制调整中，新组建的武警部队装备部已正式亮相，由武警新疆总队原司令员管延密担任部长，另一名副部长为纪相元少将。
山西晋中市委常委、组织部部长唐立浩拟任市委副书记,现对省委研究拟任职干部予以公示。唐立浩，现任晋中市委常委、组织部部长，拟任市委副书记。1961年10月生，山西沁源人，大学学历，1983年12月加入中国共产党，1982年3月参加工作。曾任长治市委、市政府督查室主任，平顺县委副书记、县长，长治市城区区委副书记、区长，潞城市委书记，2015年12月任现职。公示时间从2018年2月1日至2018年2月7日。公示期间，可通过来信、来电等方式向省委组织部反映公示对象在德、能、勤、绩、廉等方面存在的问题。反映情况和问题应实事求是、客观公正。为便于核实、反馈有关情况，提倡反映人提供真实姓名和联系方式，我们将严格履行保密义务。来信地址：太原市迎泽大街369号省委组织部干部监督处，邮编：030071联系电话：0351—12380，0351—4045211（传真）省委组织部电子邮箱：sxswzzbgbgsxx@189.cn12380 举报网站：www. sx12380.gov.cn中共山西省委组织部2018年1月31日
李爱武拟提名为湖南岳阳市市长候选人,记者刚刚获悉，湖南省委组织部发布省委管理干部任前公示公告，经省委常委会议研究决定，提名岳阳市委副书记李爱武为岳阳市人民政府市长候选人。公告如下：为了加强对干部选拔工作的监督，提高识别和任用干部的准确程度，现对省委常委会会议研究决定的下列拟提名候选人进行任前公示：欢迎广大干部群众反映和举报拟提名候选人思想作风、道德品质、工作能力、廉政勤政等方面的情况和问题。举报人可以通过信函、电话、网络举报或到受理举报地当面举报。为便于了解情况，请举报人签署或告知本人真实姓名和工作单位。所举报的问题，必须真实、准确，内容尽量具体详细，并尽可能提供有关调查核实线索。严禁借机造谣中伤，串联诬告。举报人将受到严格的保护。受理举报时间：2018年2月1日至2018年2月7日受理举报单位：湖南省委组织部干部监督处、举报中心受理地点：省委大院一办公楼专用举报电话：0731—12380；17773112380（仅限受理短信举报）举报网址：www.hn12380.gov.cn邮政编码：410011中共湖南省委组织部2018年1月31日（原题为《李爱武提名为岳阳市长候选人》）
青海省西宁市委常委、市纪委书记曹健松拟提任正厅级领导干部,根据《青海省省管干部任前公示办法》规定，现将拟提任的干部公示如下：曹健松，男，汉族，1963年4月生，中共党员，中央党校大学学历。现任西宁市委常委、纪委书记，拟提任正厅级领导干部。公示时间为2018年1月30日至2月5日。公示期间，请各界干部群众通过来电、来信、来访、网上举报等形式，署名对公示对象的德、能、勤、绩、廉等方面的情况和问题进行实事求是、客观公正地反映。地址：中共青海省委组织部干部监督处(邮政编码810000)举报电话：(0971)12380举报网站：http://www.qh12380.gov.cn中共青海省委组织部2018年1月30日
